1411 0 0 0 01980.06371.2 0                                                      
 GSFC12/83 (14,11) MODEL.                                                       
  2  1-29991.6016     0.0000    26.5047     0.0000     0.0000     0.0000        
 13  8    -0.1787    -0.2355     0.0000     0.0000     0.0000     0.0000        
 13  9     0.2656     0.0192     0.0000     0.0000     0.0000     0.0000        
 13 10    -0.4602    -0.0133     0.0000     0.0000     0.0000     0.0000        
 13 11     0.1407    -1.2097     0.0000     0.0000     0.0000     0.0000        
 13 12     0.5953     0.3708     0.0000     0.0000     0.0000     0.0000        
 13 13    -0.1378     0.4564     0.0000     0.0000     0.0000     0.0000        
 14  1    -0.2049     0.0000     0.0000     0.0000     0.0000     0.0000        
 14  2    -0.5967    -0.4816     0.0000     0.0000     0.0000     0.0000        
 14  3     0.3725     0.3039     0.0000     0.0000     0.0000     0.0000        
 14  4    -0.8791     1.4826     0.0000     0.0000     0.0000     0.0000        
 14  5    -0.1829    -0.2216     0.0000     0.0000     0.0000     0.0000        
 14  6     1.1048    -0.4758     0.0000     0.0000     0.0000     0.0000        
 14  7    -0.4404    -0.2088     0.0000     0.0000     0.0000     0.0000        
 14  8     0.3847     0.7995     0.0000     0.0000     0.0000     0.0000        
 14  9    -0.4823     0.0535     0.0000     0.0000     0.0000     0.0000        
 14 10     0.1867     0.8530     0.0000     0.0000     0.0000     0.0000        
 14 11    -0.1106     0.0633     0.0000     0.0000     0.0000     0.0000        
 14 12     0.3455    -0.1350     0.0000     0.0000     0.0000     0.0000        
 14 13    -0.0851     0.2500     0.0000     0.0000     0.0000     0.0000        
 14 14     0.3797    -0.3348     0.0000     0.0000     0.0000     0.0000        
  0  0                                                                          
  0  0                                                                          
